,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0,0.4675392677414819,0.0,0.0,0.0,0.0,0.27782723053057434,0.0,0.0,0.0,0.6954076681542406,0.6125678879110931,0.0,0.7351958697165419,0.0,0.0,0.0,0.0,0.5750194797936605,0.014661635308606424,0.22879798268275175,0.0,0.0,0.0,0.0,0.0,0.9416914672091884,0.0,0.0,0.0,0.0,0.0,0.7795371852262875,0.0,0.0558098590954208,0.0,0.0,0.0906842675252093,0.5449585578029673,0.0,0.0,0.0,0.9904964246083322,0.0,0.0,0.0,0.0,0.0,0.17881266975365562,0.5195061604915429,0.0,0.0,0.0,0.27549448279157496,0.0,0.0,0.0,0.0,0.0,0.6346051827100575,0.0,0.7513540515437853,0.0,0.4206255086942593,0.0,0.6860880905827529,0.0,0.0,0.3588030351127285,0.9655381186845158,0.8489682300755353,0.0,0.0,0.5705166408157438,0.28270976163191175,0.31858645266815433,0.0,0.0,0.0,0.7307238375101937,0.09105325712164003,0.0,0.0,0.6349201662196805,0.0,0.7998853609168511,0.0,0.5338552330443719,0.0,0.7794016281818216,0.8951249932360413,0.8463384598805946,0.0,0.0,0.0,0.6493919212781272,0.001022876210479029,0.0,0.869091236771329,0.0,0.0,0.0,0.8583992387892586,0.8166911339077053,0.0,0.6657806300943082,0.0,0.0,0.0,0.0,0.0,0.888150906166491,0.8156391912818847,0.0,0.0,0.6760895805308212,0.0,0.03751531931897689,0.0,0.0,0.9710518565099706,0.0,0.2964538878791796,0.0,0.20415900862484282,0.0,0.0,0.6165528873363015,0.8354584705413882,0.0679605797520707,0.0,0.036578755810084296,0.8959283818194989,0.7025458716484696,0.7456964193686866,0.3277413224648126,0.0944427594893047,0.8087434786996679,0.0,0.7298473013752976,0.7131223039491165,0.25594869281070354,0.9467740446139266,0.0,0.7011380731590074,0.11637060818525624,0.40108536896060065,0.5852119982319168,0.4312434819596799,0.0,0.9357360890869282,0.3317281124594207,0.0,0.524063359640729,0.0,0.0,0.0,0.0,0.19761556688116233,0.7560016283784051,0.5060416887769003,0.6270162176009012,0.3734711966205134,0.14866131460451426,0.0,0.0,0.09443067412876172,0.3232481441451269,0.9094826710746932,0.12301132120316605,0.2027129747161721,0.0,0.0,0.0,0.25849426000990083,0.0,0.0,0.0,0.7305388872407281,0.0,0.8890829398785743,0.1739550323548127,0.3334937972190041,0.5600613776727612,0.4718786907229925,0.0,0.9737037080325762,0.0,0.0,0.27966273233779704,0.8116890887565575,0.14310421168571352,0.25931834226548744,0.0,0.0,0.0,0.9667810607458156,0.0,0.0,0.8143976645234972,0.9796971897243668
1,0.0,0.17513492272851683,0.0,0.0,0.0,0.0,0.0,0.24615582100850986,0.8939043061812318,0.698145608983087,0.2543829384305786,0.1002399899733909,0.9153472902677465,0.33844985753343904,0.7918598668813255,0.583688427774099,0.5886057893154192,0.8757694787572143,0.0,0.2754323135533361,0.4565941650013662,0.24468054646935622,0.17916008157297658,0.8925187675288385,0.6091479412506918,0.0,0.6796476699326158,0.673718568588456,0.9771429897796609,0.17791407100265577,0.11694966103456228,0.2568062558202684,0.3882515114716978,0.0,0.0,0.0,0.0,0.6175955163562281,0.16460676535810081,0.0,0.21079106494802546,0.8812855664647039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9736272108660248,0.9233685307840829,0.0,0.0,0.0,0.4514217747383843,0.0,0.9370074949501164,0.0,0.0,0.0,0.8780832973428725,0.2762132901726997,0.04540307325399762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07442174246805089,0.0,0.0043178960246054165,0.0,0.0,0.0,0.0,0.03160685904195559,0.0,0.1468338346850766,0.0,0.18950357814459895,0.3349716348995726,0.12348478477550051,0.3431646019566411,0.0,0.0,0.3884992612792788,0.0,0.0,0.5941454316011009,0.0,0.896677641280801,0.0,0.0,0.0,0.0,0.0,0.956689333775503,0.4236185197902609,0.0,0.0,0.0,0.0,0.12744527902073655,0.8279619037450766,0.0752524607905809,0.0,0.0,0.0,0.0,0.1888651752631244,0.01789020706167599,0.20371851456315038,0.0,0.0,0.9192801283916575,0.7774044488739322,0.0,0.041789916963706264,0.0,0.041795735550989144,0.14742909009552463,0.0,0.7747760052009378,0.0,0.06153222246925705,0.0,0.0,0.0,0.92306053182582,0.0,0.0,0.6307635345009674,0.9454081717046643,0.0,0.0,0.6620261909977273,0.0,0.7704518141570488,0.0,0.6933970071868218,0.0,0.0,0.0,0.08880912324198931,0.5025231371300393,0.2455892020040581,0.0,0.0,0.0,0.442123807697134,0.7282133079929138,0.7278264106459315,0.0,0.015066322775087349,0.0,0.24202335092114713,0.12217795967490563,0.8772620619070294,0.0,0.0,0.0,0.9916659176962777,0.0,0.49362111734032355,0.0,0.49884967759308985,0.9022086099563399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5897726341830684,0.6484140720440632,0.0,0.7223515674920696,0.0,0.12452457011034024,0.6290330729665795,0.1946927688816794,0.0,0.0,0.0,0.4781898350197784,0.0,0.6708963340661313,0.0,0.0,0.1267237799153138,0.5305227363364657,0.0,0.0,0.0,0.0,0.0,0.0942900907941655
2,0.7042180028961039,0.8717001537533584,0.0,0.49018585548912874,0.5666873829989701,0.0,0.30577466588430646,0.0,0.0,0.36457160932074584,0.9067052463796602,0.6045001841515526,0.0,0.0,0.22080152555092747,0.8733041659795039,0.41013679873509334,0.48166049042286385,0.0,0.0,0.0,0.36065248239363945,0.9293502124934989,0.0,0.0,0.0,0.602754907154297,0.0,0.3732902527895424,0.0,0.0,0.47024827317524853,0.8847452334914979,0.47160795933806143,0.0,0.0,0.0,0.0,0.795987687130829,0.0,0.0,0.23544340016671494,0.5299593029430122,0.0,0.8861507100538539,0.0,0.7946390088184316,0.8449358104097318,0.03250759854569363,0.8552932346083698,0.0,0.0,0.0,0.0,0.0,0.11137627470270572,0.0,0.1441238808648797,0.4619031350849476,0.0,0.0,0.08997246148493121,0.34714861823805343,0.26205780810136525,0.43117220262831046,0.012918813807971108,0.024345318917077363,0.6541608500209246,0.6230288883199337,0.0,0.0,0.1778070167871002,0.14684882682403644,0.0,0.6433232842472768,0.0,0.4300421435007158,0.0,0.25524725158977046,0.5849168666357192,0.4237731035271858,0.0,0.4040174748056088,0.07805075329901479,0.9623775194248614,0.5102731567041888,0.7065437535531902,0.0,0.8680452123452819,0.5739092747163558,0.36372756404994533,0.3859004939120395,0.4322320576404576,0.6135102248539869,0.5509308551244646,0.0,0.0,0.4893548520447728,0.0,0.0,0.0,0.0,0.523615603658696,0.5126477907440399,0.714239672077364,0.0,0.7694792987056921,0.9471601099086799,0.0,0.0,0.0,0.0,0.0,0.2561119502436362,0.8004106485317113,0.9363543681776223,0.0,0.0,0.9386328942348641,0.7458725026986948,0.0,0.0,0.3768037254135128,0.1293000435517615,0.0,0.4486403130209139,0.9471190692603141,0.524360294881916,0.05386343951275918,0.0,0.0,0.0,0.2491381687077736,0.6050371658954828,0.8572972623528051,0.8809199634806703,0.0,0.7662252400074926,0.0,0.1825272642070871,0.7118443170483745,0.862958834486178,0.0,0.0,0.8005427901144765,0.0,0.0,0.016709830477930954,0.0,0.0,0.0,0.0,0.865002658245449,0.0,0.24262769623623714,0.0,0.0,0.9862256323409639,0.0,0.0,0.0,0.041779774071744935,0.30450505677928974,0.0,0.30702553374690233,0.0,0.5753285102211598,0.0,0.0,0.0,0.2983852131574263,0.0,0.6072206561929244,0.0,0.7393868619970206,0.0,0.3804345995947679,0.5865977007367661,0.0,0.5327187858339253,0.5371978950238746,0.7961261205301047,0.7918698263675238,0.0,0.4996889445628362,0.0,0.9654761772415656,0.0,0.0,0.8946487958584067,0.7942480577747297,0.6662362022992171,0.7258603801696483,0.0,0.031299791257328735,0.4580194736252817,0.6827305793176535,0.8074282997464542,0.8593779689584908,0.0
3,0.0,0.208404679118531,0.0,0.0,0.0,0.9163602335253682,0.0,0.0,0.3315574586290201,0.0,0.0,0.0,0.046786448846272144,0.0,0.9519083775315866,0.0,0.0,0.27332193403970617,0.0,0.0,0.0,0.28989666816261717,0.05425674181571338,0.6672898845895207,0.0,0.5717371049376491,0.8372664322327007,0.13354795136662245,0.0,0.0,0.6627219029263958,0.21197764215743486,0.0,0.0,0.216861847235142,0.0,0.0,0.0,0.0,0.8677764471874062,0.0,0.0,0.7759763774709392,0.6325849360095384,0.8745150992646002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41910345442358565,0.6991452681723148,0.05254370985311896,0.9806361591388277,0.0,0.0,0.0,0.0,0.18701159675589152,0.779244908149273,0.7185011536382064,0.7119330928508788,0.0,0.7201220206867097,0.8563076852235642,0.0,0.7925364990952035,0.0,0.32714553461235774,0.25087497439149065,0.0,0.25336362727469863,0.011414529239742954,0.7420200226708876,0.0,0.0,0.0,0.431298407890064,0.0,0.0,0.06443049042951532,0.0,0.0,0.0,0.23243548222156563,0.0,0.0,0.5007507556712223,0.0,0.42549742981771566,0.19134678573692043,0.0,0.0,0.0,0.0,0.07941733908554849,0.11353083932230124,0.0,0.38826477675250537,0.05630044656402178,0.0,0.0,0.7154343990914404,0.0,0.0,0.0,0.6862172785547422,0.0,0.30805624687713573,0.7782825322272563,0.0730275713384525,0.0,0.6738850128022688,0.0,0.0,0.0,0.01076733030989041,0.0,0.0,0.0,0.8211993148027011,0.0,0.025186080359155594,0.0,0.14806126458085533,0.7372432086831701,0.0,0.0,0.0,0.0,0.8223831886990034,0.0,0.0,0.04772699134217495,0.8769902328653869,0.24641871582075237,0.0,0.6212745376273954,0.0,0.0,0.0,0.0536810597462436,0.0,0.7726030301301143,0.0,0.0,0.7260397085129559,0.21583176409314397,0.0,0.8548217174360712,0.0,0.1492417882666055,0.10519144632631305,0.0,0.6944457373150111,0.0,0.21420635779455788,0.0,0.0,0.46534505665449144,0.26306523669703397,0.0,0.0,0.0,0.0,0.0,0.0,0.27490245145345893,0.6887252961894067,0.0,0.8806275913682872,0.1432995608475377,0.32612791781380124,0.0,0.0,0.7338461864439146,0.0,0.0,0.12279403357849794,0.0,0.0,0.21214338465494853,0.2937477685047998,0.0,0.0,0.8997478333125214,0.0,0.0,0.19472171804605887,0.023259418237610463,0.0,0.0,0.0,0.9905700018139162,0.8492263845392712,0.6475368673625634,0.053680967654529566,0.2372134888724159
4,0.0,0.0,0.0,0.21021575240591184,0.0,0.112533977452551,0.0,0.9051710007594457,0.0,0.0,0.0,0.2229033701763834,0.16773172260232472,0.0,0.0,0.7078087811214171,0.07891454056541014,0.020539702738122778,0.33838589653178985,0.0,0.0,0.3227050211341156,0.0,0.0,0.0,0.8990305023243901,0.19504304430684938,0.0,0.0,0.0,0.0,0.14457179401921028,0.0024092168114262513,0.0,0.0,0.0,0.0,0.2413285632947788,0.0,0.8918810963151026,0.06533482281275238,0.0,0.3813996304030849,0.07588880620306959,0.4424264561309186,0.7746602041215398,0.5782782298885092,0.0,0.0,0.07612967878113608,0.0,0.402826602429184,0.0,0.0,0.0,0.4370133071803145,0.0,0.14927546359419364,0.8292126149698054,0.0,0.23423231542419864,0.6092722947807205,0.0,0.0,0.3456692736442304,0.904068530777688,0.0,0.0,0.6862725260817246,0.20656597544905064,0.0,0.0,0.0,0.21835583366171396,0.0,0.7675455621370906,0.10052178633792896,0.0,0.41883359387328045,0.9156311445545791,0.013531976695782766,0.0,0.7897491681283351,0.987276149512566,0.0,0.0,0.6180215499783875,0.5109019961794746,0.1978435033470607,0.0,0.6931294158890059,0.4289378773044248,0.0,0.0,0.0,0.20716760006302992,0.5639335196607992,0.8620900143793068,0.0,0.0,0.0,0.0,0.21532017029425787,0.0,0.46217225504819237,0.0,0.0,0.0,0.0,0.0,0.0,0.23983093318457227,0.931031568069989,0.03165240772508804,0.8158605746772398,0.8482781902808233,0.0,0.0,0.0,0.0,0.151976958022493,0.788687729475969,0.0,0.7135149204112531,0.43208161110358867,0.0,0.2693468228183815,0.0,0.0,0.0,0.8983994453624107,0.0,0.4881826209848392,0.7134322715070617,0.40697921562134,0.23589635491279548,0.7602930319224793,0.9442332796730225,0.9913766634747823,0.37492490851860805,0.0608746532820974,0.0,0.0,0.0,0.9471412312823957,0.5839858579826602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03965957950574728,0.8556369479981296,0.7649232550017507,0.7438185222793753,0.06520915921124903,0.0,0.0850164139065287,0.396166340531654,0.0,0.4333024336065573,0.0,0.14709467969407852,0.840053851486693,0.6424269284001891,0.3837938033723911,0.0,0.3597515711688747,0.0,0.0,0.0,0.34197578597429357,0.0,0.0,0.0,0.4628023763953616,0.4607114134815219,0.44976229661321154,0.9678247047085471,0.47893692886666883,0.0,0.00017535451065509022,0.4093052628348596,0.5403865043307323,0.8792338043481067,0.4102955728573653,0.0,0.0,0.0,0.0,0.0,0.5807920368114201,0.9994430784997553,0.0,0.0,0.09223812309843438,0.8845924508502873,0.0
5,0.0,0.5111847127836069,0.5252532872762397,0.6534299368346118,0.0,0.15204900121977416,0.8697309747230185,0.0,0.3603571730184174,0.0,0.0,0.35213335681777014,0.036558539928658096,0.10703835626764946,0.0,0.0,0.0,0.09147797500026289,0.1283409395508085,0.788872402903776,0.0,0.0,0.0,0.6651118467810011,0.9335052675702985,0.7357854895815924,0.0,0.12269731431271891,0.0,0.0,0.0,0.0,0.0,0.8852949679326787,0.4500399682311852,0.048938228539332385,0.0,0.7999550931846297,0.0,0.0,0.0069141720557154285,0.0,0.0,0.0,0.0,0.6691170525621889,0.0,0.0,0.41663026161151473,0.6819844213742059,0.5442672035600037,0.5917156319710126,0.0,0.0219708767861323,0.0,0.0,0.010681043309680005,0.29410548495908706,0.0,0.59644397998144,0.5140266036648466,0.0,0.5442218373609716,0.3710680519793599,0.7826641041280206,0.0,0.6457706554468857,0.0,0.0,0.319891889439747,0.0,0.0,0.0,0.5806105247379036,0.0,0.6108670368382452,0.0,0.0,0.0,0.8065274955153371,0.5841564727086497,0.0,0.36681410571051276,0.0,0.0,0.0347247950131212,0.5945214132658448,0.2280645650336297,0.0,0.044392285717596014,0.0,0.0,0.7818445118433923,0.025835039730563003,0.9482399087419661,0.25153460658254667,0.10192983800028932,0.6004858481708467,0.8630227329397603,0.8931838652606225,0.0,0.6015438959653829,0.0,0.0,0.0,0.7871295859298515,0.0,0.0,0.0,0.43410978984188275,0.0,0.0,0.0,0.3251125143645466,0.0,0.0,0.0,0.1780045865700356,0.0,0.0,0.0,0.0,0.04798208152956085,0.0,0.5960246017026349,0.0,0.0,0.6538751076373718,0.0,0.3658340224524004,0.0,0.0,0.12275374624300983,0.1178586852421677,0.9462873356058034,0.306305303505105,0.6049297236393388,0.7401708974642264,0.8468605172081493,0.0,0.083325186577616,0.0,0.8783434258958143,0.8608498319986048,0.0,0.0,0.0,0.0,0.0,0.5881458547012557,0.23920280730759635,0.7155970394399935,0.6576434864817903,0.0,0.0,0.797039520419791,0.0,0.7288910387782742,0.0,0.0,0.0,0.0,0.48159336165079736,0.0,0.07362698929301359,0.8132282730860266,0.0,0.0,0.05386081425126987,0.06457240747464277,0.0,0.0,0.0,0.19084504851095874,0.8488625054129786,0.5195145625970491,0.0,0.0,0.0,0.24023171457139503,0.5147836303345221,0.0,0.021592095847893122,0.5680890322289344,0.8418665482709483,0.3456468359411642,0.0,0.5414215516732797,0.4024805899201501,0.8714609525934226,0.0,0.8212005191801832,0.20678488444294774,0.04262156531919137,0.5574781498510897,0.7088802361849753,0.0,0.06591772360476,0.0,0.0
6,0.0,0.0,0.22702122089224375,0.6977142219118743,0.8908408978329343,0.0,0.20477618744401982,0.7707765417127249,0.0,0.0,0.7127319663015883,0.0,0.0,0.7815019333807208,0.040038279175312885,0.8460261745765147,0.1668391451796617,0.0,0.0,0.0,0.0,0.0,0.0,0.15456941881200392,0.0,0.0,0.0,0.6771652837178257,0.3991190820774676,0.9161394213935479,0.2584384993901625,0.0,0.0,0.0,0.8627853670321334,0.0,0.04071385050169252,0.0,0.0,0.2532556144876853,0.5433090604461541,0.21203223458556741,0.8691433180105004,0.1524715471748379,0.5542366798676189,0.0,0.6132078168803592,0.9282203192151196,0.0,0.0,0.16987521168691722,0.6599166919585939,0.7650137572078031,0.0,0.09466898133635426,0.5031772612520665,0.0,0.7605929067687313,0.0,0.5246459867717229,0.20097558120578174,0.5842933479525153,0.09413259895294201,0.10063043761977797,0.6787478199715931,0.757095099854852,0.0,0.0,0.0,0.0,0.0,0.6058793163078735,0.36593036878156104,0.45344762230209346,0.9529999934278137,0.0430626541464002,0.0,0.34382033101293785,0.0,0.0,0.0,0.0,0.0,0.4561538202894565,0.0,0.6167977794285349,0.0,0.34632671564299744,0.0,0.7643307144110475,0.0,0.9696221335665504,0.0,0.43090780617385693,0.0,0.9365966182298916,0.42870090043197573,0.0,0.061976000754399574,0.0,0.49092634154201953,0.7270176999639859,0.14231187060135142,0.0,0.0,0.5048543190968119,0.0,0.0,0.19190469780282815,0.0,0.0,0.7381889510221875,0.1755012210547846,0.2620832679199717,0.0,0.0,0.051806159954194575,0.0,0.0,0.9701371518660098,0.0,0.0,0.0,0.06251167285720072,0.5812963002269379,0.0,0.6759014923750465,0.11519052299514465,0.0,0.5925101619537029,0.17384669932389074,0.9939116120989274,0.0,0.36947470318849673,0.6152861457640244,0.0,0.0,0.0,0.0,0.38204257061966096,0.0,0.25291659736820393,0.0,0.966557819987109,0.0,0.0,0.00047573017672464246,0.0,0.0,0.0,0.0,0.0,0.5558511826589169,0.07468971991573992,0.6004176998343103,0.013739937278159142,0.922971698847868,0.13955434087188578,0.0,0.0,0.46299574759603224,0.03102678763275224,0.5739867294465061,0.0,0.044875332052566774,0.512004659356702,0.0,0.7776831722454849,0.0,0.0,0.6070068310335857,0.0,0.5646872781393958,0.9512507859622228,0.0,0.0,0.894400796247956,0.8776839004645257,0.0,0.8611571473854162,0.7700325268770223,0.36568964344925103,0.5853939027286752,0.2700321246894869,0.0,0.0,0.20776189376305643,0.0,0.13021249898623133,0.665626302601977,0.0,0.0,0.6863021484270088,0.8957417842972988,0.0,0.0,0.38520751841211687,0.6773583214965179,0.8349814181205475,0.0
7,0.0,0.9140242868129538,0.0,0.8192241964156757,0.0,0.6699292224772367,0.5238851495662774,0.058535573675547625,0.0,0.08495093216214933,0.05859345257992421,0.9461664823139669,0.13866538774755266,0.0,0.559294229783278,0.0,0.776269812761264,0.13866678901779617,0.0,0.0,0.9195601454551914,0.0,0.0,0.8336603388618138,0.5795139174110809,0.7508989833900033,0.0,0.6220332772481909,0.0,0.5434801061063482,0.11427376318316906,0.41938785716425286,0.6955209246828932,0.0,0.32730647846919525,0.3710224516329351,0.0,0.0,0.0,0.8128357867181046,0.0,0.0,0.666772647461681,0.0,0.366273277458647,0.5854964623601695,0.0,0.0,0.0,0.08435590044946906,0.0,0.1349955638688779,0.19529529714608074,0.0,0.0,0.0,0.0,0.0,0.0,0.271299763265864,0.16275397880627862,0.31500503548308545,0.0,0.0,0.584511140682849,0.333831461601959,0.0,0.7123396937580316,0.0,0.0,0.0,0.8793692180408704,0.0,0.0,0.0,0.032426514139915597,0.0,0.28239605398826506,0.0,0.0,0.2007586149098316,0.0,0.0,0.0,0.9053464119102365,0.0,0.0,0.0,0.3093294115401032,0.2419832577756167,0.4682057625329279,0.0,0.6835312209957954,0.27949176278284793,0.0,0.7346869473548268,0.0,0.25617426664802934,0.0,0.05499424535275865,0.0,0.47186342775620216,0.0,0.5688014276381491,0.0,0.0,0.0,0.5773476850294481,0.6777255604487635,0.011592965383741771,0.0,0.0,0.14397124175778486,0.0,0.0,0.6774172810182968,0.0,0.265535572683154,0.8937698576649763,0.9148505905207008,0.0,0.50627829789291,0.0,0.7919955462759544,0.0,0.0,0.7614494770524265,0.0,0.0,0.45908520691834875,0.0,0.40134744095068,0.0,0.5232939364649242,0.0,0.991760263384572,0.0,0.8009704514254982,0.9972488211968599,0.0,0.8442244133787821,0.0,0.0,0.5086949609615385,0.0,0.0,0.46583325838865053,0.04971423328567404,0.0,0.0,0.6036406471176898,0.0,0.01961620398081443,0.0,0.0,0.0,0.4043645366992781,0.3588221673571955,0.26019547448989133,0.9270943735724378,0.0,0.29864701946681693,0.0,0.629007354416281,0.0,0.0,0.7613457691348959,0.0,0.4286089889156698,0.0,0.0,0.52844502286491,0.0,0.14717515225980504,0.0,0.6568683537874932,0.4279622087763816,0.9453188600811501,0.4846604152132207,0.0,0.0,0.0,0.0,0.8817989095983437,0.16839288002086583,0.5701771982476866,0.0,0.0,0.19716245793735165,0.14669341742789743,0.0,0.0,0.49559046365561044,0.0,0.013456784989754444,0.0,0.0,0.15550152308208198,0.0,0.8196615282527298
8,0.0,0.0,0.0,0.0,0.0,0.10384797575657734,0.0,0.09143233532108308,0.6460191280748595,0.0,0.0,0.23730881379585123,0.27858408215935415,0.74391383478126,0.0,0.30254432501146555,0.8004221162218217,0.0,0.08040511640542747,0.965133595791388,0.0,0.0,0.028523369379934493,0.0,0.25493050263452965,0.02847334485792352,0.0,0.0,0.873094239675964,0.0,0.5978400954366876,0.027301026788595917,0.0,0.22785987732695778,0.0,0.7685420612679373,0.020352625042537764,0.0,0.0,0.9082044931897265,0.9102402274538702,0.0,0.2776921337978503,0.826027021686441,0.0,0.13505862379146327,0.6612057816342714,0.0,0.5216091229914533,0.6213887479567956,0.0009699632991785334,0.0,0.47405392679146374,0.0,0.556716196417308,0.0,0.033736450262421114,0.0,0.0,0.0,0.0,0.25091515464077985,0.0,0.0,0.0,0.0,0.8827448616337201,0.0,0.45557865341472104,0.0,0.9987772181931985,0.0,0.0,0.0,0.5939199877362564,0.24662959943038454,0.08846551632805266,0.0,0.0,0.0,0.0,0.4819872037811308,0.9388925899977069,0.09923790967014168,0.5618727743064124,0.0,0.714414450489221,0.34244511062867755,0.24472809808050622,0.0,0.0,0.0,0.572677985457719,0.5696814102922245,0.0,0.0,0.0,0.0,0.47982554911130215,0.8628733104278049,0.5028576046092487,0.0,0.0,0.0,0.8957668536969847,0.6358775714414403,0.0,0.0,0.056487951399191605,0.0,0.0,0.8028672833401052,0.8752789654299878,0.0,0.36875588962275063,0.0,0.03945466009487564,0.0,0.0,0.0,0.0,0.1376792894629978,0.0,0.0,0.9534382894311907,0.0,0.0,0.5332923695010837,0.4767791923103589,0.5533119375072376,0.0,0.0,0.299134726297813,0.0,0.0,0.0,0.8621451022964185,0.0,0.4266191202240037,0.0,0.0,0.0,0.0,0.5424540204420882,0.0,0.0,0.0,0.6750390029926282,0.8342174235644246,0.8365164446748812,0.8626014768100077,0.0,0.0,0.5628330023071256,0.0,0.7907146196383201,0.05917626088140482,0.0,0.0,0.0,0.0,0.0,0.0,0.36119844688660485,0.0,0.30954569030973766,0.0,0.0,0.0,0.0,0.0,0.0,0.4592468704499486,0.0,0.6000531143701956,0.0,0.7236909190700781,0.27612892389778965,0.12765017018288716,0.06227078892148452,0.642105165165882,0.0,0.0,0.0,0.0,0.6031650883993805,0.3586031619479362,0.0,0.0,0.0,0.0,0.0,0.0,0.11076945017645756,0.0,0.4634376593125834,0.0,0.0,0.0,0.17053949902833132
9,0.0,0.6944144730116734,0.0,0.7066791017643661,0.0,0.0,0.0,0.0,0.0,0.0,0.2668346359582755,0.11420798565269108,0.0,0.0,0.28569699047127506,0.1698072090405236,0.531632026185961,0.16040624615803256,0.0,0.35979507098482755,0.9956210484949992,0.0,0.7448391877318622,0.10531391604450946,0.9802785114510689,0.0,0.439975318160855,0.32519706692867356,0.0,0.0,0.0,0.5868708006027641,0.0,0.0,0.5220136959467742,0.0,0.0,0.0,0.0,0.2876675618705671,0.9677593781001024,0.8932310356083536,0.03312400767467638,0.7104704593577609,0.0,0.0,0.0,0.45666006285490846,0.05499588649820397,0.0,0.0,0.0,0.0,0.4122479008242199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6003543308319889,0.0,0.5439418408922155,0.19375252082474492,0.7471898153958985,0.32585302206295785,0.742870131662899,0.9147178876164967,0.9891608579490234,0.9457039325904952,0.49160244705038414,0.39053228820177444,0.09758863300828768,0.7628111858020763,0.785764234935236,0.0,0.0,0.5157562389698008,0.0,0.8015366528482423,0.0,0.0,0.5234340509175682,0.49314954021221624,0.6793772379080867,0.24247934429305318,0.0,0.0,0.0,0.6305932372105417,0.0,0.3735393088012602,0.026288908573255054,0.0,0.010445548990155262,0.0,0.020117793837248654,0.0,0.14089769459667612,0.0,0.1827682064673164,0.0,0.0,0.012591510126481409,0.0,0.049845606569197565,0.4963596898578798,0.0,0.4397755177564644,0.0,0.06321269906706328,0.9447635800542112,0.0,0.13299415473968212,0.40384663321215175,0.0,0.0,0.6607766163190041,0.0,0.0,0.0,0.679736170153932,0.16380324345183583,0.820170725857949,0.0,0.041159739827091646,0.48047376888745064,0.0,0.0,0.0,0.0,0.0,0.36109714555517514,0.0,0.03959069277255267,0.0,0.8781157178421264,0.0,0.0,0.7990778232211901,0.07549871966320176,0.8839597264798872,0.0,0.0,0.9512997201805867,0.10867534830438308,0.0,0.1280066573380535,0.0,0.9944255273854984,0.6926307424211401,0.0,0.0,0.0,0.7920426831990112,0.0,0.23462543966996574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6897862282708737,0.0,0.0,0.453925573480244,0.0,0.0,0.0,0.2879590025569697,0.0,0.3671304792370784,0.0,0.0,0.0,0.0,0.6891876429802065,0.0559368853176655,0.0,0.20905960216783026,0.719944852421332,0.0,0.0,0.0,0.7131664932130362,0.19824142165220682,0.7203744439764375,0.17933699325250096,0.0,0.0,0.11945632458133071,0.4530409760597811,0.0,0.5686575273168482,0.13280478109175686,0.8769381554465097,0.045632781934555
